Code INSEE;Code Postal;Commune;Département;Région;geo_point_2d;Code Département;Code Région
17220;17800;MARIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.5195994451, -0.472009798859;17;54
17221;17700;MARSAIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.1217050535, -0.619473280005;17;54
17222;17137;MARSILLY;CHARENTE-MARITIME;POITOU-CHARENTES;46.2279815939, -1.13416579432;17;54
17223;17490;MASSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.8631244023, -0.217593308296;17;54
17224;17160;MATHA;CHARENTE-MARITIME;POITOU-CHARENTES;45.8637317103, -0.314996278369;17;54
17225;17570;LES MATHES;CHARENTE-MARITIME;POITOU-CHARENTES;45.7059879117, -1.17086670363;17;54
17226;17400;MAZERAY;CHARENTE-MARITIME;POITOU-CHARENTES;45.9158199464, -0.559708232455;17;54
17227;17800;MAZEROLLES;CHARENTE-MARITIME;POITOU-CHARENTES;45.5589092028, -0.587964814148;17;54
17228;17600;MEDIS;CHARENTE-MARITIME;POITOU-CHARENTES;45.64232723, -0.957332811747;17;54
17229;17210;MERIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.329823943, -0.300959977347;17;54
17230;17132;MESCHERS-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.5728672886, -0.94771675691;17;54
17231;17130;MESSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.3464492913, -0.313416526888;17;54
17232;17120;MEURSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.6523583243, -0.82013449004;17;54
17233;17500;MEUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.44359095, -0.355376176711;17;54
17234;17330;MIGRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0822034021, -0.558494277058;17;54
17235;17770;MIGRON;CHARENTE-MARITIME;POITOU-CHARENTES;45.8057541534, -0.397192651315;17;54
17236;17150;MIRAMBEAU;CHARENTE-MARITIME;POITOU-CHARENTES;45.364556119, -0.565410361333;17;54
17237;17780;MOEZE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8887503165, -1.05150894917;17;54
17238;17500;MOINGS;CHARENTE-MARITIME;POITOU-CHARENTES;45.4890366875, -0.369422464302;17;54
17239;17160;MONS;CHARENTE-MARITIME;POITOU-CHARENTES;45.8060909657, -0.337202264129;17;54
17240;17130;MONTENDRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.2880726146, -0.387479585943;17;54
17241;17270;MONTGUYON;CHARENTE-MARITIME;POITOU-CHARENTES;45.2102562362, -0.16987214667;17;54
17242;17800;MONTILS;CHARENTE-MARITIME;POITOU-CHARENTES;45.6577145022, -0.511550722755;17;54
17243;17210;MONTLIEU-LA-GARDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.2335398359, -0.270683431895;17;54
17244;17260;MONTPELLIER-DE-MEDILLAN;CHARENTE-MARITIME;POITOU-CHARENTES;45.633394289, -0.754060385506;17;54
17245;17220;MONTROY;CHARENTE-MARITIME;POITOU-CHARENTES;46.1551359156, -1.01723607292;17;54
17246;17430;MORAGNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9768256622, -0.797162979537;17;54
17247;17113;MORNAC-SUR-SEUDRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.7079105893, -1.02132531485;17;54
17248;17120;MORTAGNE-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.4982547943, -0.777581892089;17;54
17249;17500;MORTIERS;CHARENTE-MARITIME;POITOU-CHARENTES;45.3992961436, -0.322350930618;17;54
17250;17240;MOSNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.5027021197, -0.541750931671;17;54
17252;17350;LE MUNG;CHARENTE-MARITIME;POITOU-CHARENTES;45.8721844676, -0.714571429678;17;54
17253;17430;MURON;CHARENTE-MARITIME;POITOU-CHARENTES;46.0112293883, -0.863875531259;17;54
17254;17380;NACHAMPS;CHARENTE-MARITIME;POITOU-CHARENTES;46.0220340085, -0.624302957376;17;54
17255;17600;NANCRAS;CHARENTE-MARITIME;POITOU-CHARENTES;45.7474799691, -0.875438147918;17;54
17256;17770;NANTILLE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8614440922, -0.48338081833;17;54
17257;17510;NERE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9770392382, -0.242404369884;17;54
17258;17520;NEUILLAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.5147014586, -0.399573394694;17;54
17259;17500;NEULLES;CHARENTE-MARITIME;POITOU-CHARENTES;45.5096455454, -0.42809234056;17;54
17260;17270;NEUVICQ;CHARENTE-MARITIME;POITOU-CHARENTES;45.2543430051, -0.166383193961;17;54
17261;17490;NEUVICQ-LE-CHATEAU;CHARENTE-MARITIME;POITOU-CHARENTES;45.8124380764, -0.160919990251;17;54
17262;17810;NIEUL-LES-SAINTES;CHARENTE-MARITIME;POITOU-CHARENTES;45.7541162328, -0.745291406801;17;54
17263;17150;NIEUL-LE-VIROUIL;CHARENTE-MARITIME;POITOU-CHARENTES;45.4135796399, -0.529109086758;17;54
17264;17137;NIEUL-SUR-MER;CHARENTE-MARITIME;POITOU-CHARENTES;46.2087181622, -1.16596945116;17;54
17265;17600;NIEULLE-SUR-SEUDRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.7567012734, -1.02839049392;17;54
17266;17380;LES NOUILLERS;CHARENTE-MARITIME;POITOU-CHARENTES;45.9351578691, -0.656955735884;17;54
17267;17540;NUAILLE-D'AUNIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.2376314923, -0.92874328241;17;54
17268;17470;NUAILLE-SUR-BOUTONNE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0168530348, -0.410350228438;17;54
17269;17210;ORIGNOLLES;CHARENTE-MARITIME;POITOU-CHARENTES;45.2210229962, -0.23417146354;17;54
17270;17500;OZILLAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.4075198729, -0.402895489298;17;54
17271;17470;PAILLE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9859836336, -0.38918870806;17;54
17272;17700;PERE;CHARENTE-MARITIME;POITOU-CHARENTES;46.092214467, -0.816002236458;17;54
17273;17800;PERIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.6367129971, -0.459608407894;17;54
17274;17180;PERIGNY;CHARENTE-MARITIME;POITOU-CHARENTES;46.1574551352, -1.08886084864;17;54
17275;17810;PESSINES;CHARENTE-MARITIME;POITOU-CHARENTES;45.7245689026, -0.710843452649;17;54
17276;17210;LE PIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.3165769615, -0.293306922217;17;54
17277;17400;SAINT-DENIS-DU-PIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.9951682951, -0.52001872758;17;54
17278;17600;PISANY;CHARENTE-MARITIME;POITOU-CHARENTES;45.7047969225, -0.794411464518;17;54
17279;17240;PLASSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.4510770094, -0.578865597012;17;54
17280;17250;PLASSAY;CHARENTE-MARITIME;POITOU-CHARENTES;45.8251164352, -0.728894727031;17;54
17281;17210;POLIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.2800784632, -0.305820678246;17;54
17282;17130;POMMIERS-MOULONS;CHARENTE-MARITIME;POITOU-CHARENTES;45.3278061357, -0.348630198728;17;54
17283;17800;PONS;CHARENTE-MARITIME;POITOU-CHARENTES;45.5770487335, -0.557449237102;17;54
17284;17250;PONT-L'ABBE-D'ARNOULT;CHARENTE-MARITIME;POITOU-CHARENTES;45.8257228994, -0.865695822843;17;54
17285;17350;PORT-D'ENVAUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.818051845, -0.672067298755;17;54
17286;17880;LES PORTES-EN-RE;CHARENTE-MARITIME;POITOU-CHARENTES;46.2420561008, -1.50055338015;17;54
17287;17210;POUILLAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.2715894817, -0.258813906971;17;54
17288;17400;POURSAY-GARNAUD;CHARENTE-MARITIME;POITOU-CHARENTES;45.949447685, -0.452458051451;17;54
17289;17460;PREGUILLAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.6684430786, -0.624175706556;17;54
17290;17160;PRIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.8325260204, -0.347339600431;17;54
17291;17138;PUILBOREAU;CHARENTE-MARITIME;POITOU-CHARENTES;46.1853935247, -1.11393605159;17;54
17292;17380;PUY-DU-LAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.9446549466, -0.753552985644;17;54
17293;17700;PUYRAVAULT;CHARENTE-MARITIME;POITOU-CHARENTES;46.1338386234, -0.817268568399;17;54
17294;17380;PUYROLLAND;CHARENTE-MARITIME;POITOU-CHARENTES;46.0332957375, -0.656009266758;17;54
17295;17500;REAUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.4656327459, -0.380359644815;17;54
17296;17460;RETAUD;CHARENTE-MARITIME;POITOU-CHARENTES;45.6729776474, -0.729506627362;17;54
17297;17940;RIVEDOUX-PLAGE;CHARENTE-MARITIME;POITOU-CHARENTES;46.159061213, -1.28302289715;17;54
17298;17460;RIOUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.6387910641, -0.708723744526;17;54
17299;17300;ROCHEFORT;CHARENTE-MARITIME;POITOU-CHARENTES;45.9432344536, -0.972356445692;17;54
17300;17000;LA ROCHELLE;CHARENTE-MARITIME;POITOU-CHARENTES;46.1620643972, -1.17465702836;17;54
17301;17510;ROMAZIERES;CHARENTE-MARITIME;POITOU-CHARENTES;45.9906722092, -0.176069744425;17;54
17302;17250;ROMEGOUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.861176417, -0.80155939841;17;54
17303;17170;LA RONDE;CHARENTE-MARITIME;POITOU-CHARENTES;46.299708575, -0.786738515903;17;54
17304;17800;ROUFFIAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.682529052, -0.492871184363;17;54
17305;17130;ROUFFIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.3361304693, -0.452069072521;17;54
17306;17200;ROYAN;CHARENTE-MARITIME;POITOU-CHARENTES;45.6346574238, -1.01791403375;17;54
17307;17600;SABLONCEAUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.7137265647, -0.895448885479;17;54
17308;17620;SAINT-AGNANT;CHARENTE-MARITIME;POITOU-CHARENTES;45.8677929392, -0.952947405262;17;54
17309;17360;SAINT-AIGULIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.1668978802, -0.0436327584694;17;54
17310;17260;SAINT-ANDRE-DE-LIDON;CHARENTE-MARITIME;POITOU-CHARENTES;45.5833337815, -0.75733412108;17;54
17311;17570;SAINT-AUGUSTIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.6859547185, -1.10616889515;17;54
17312;17150;SAINT-BONNET-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.3405019965, -0.644960130156;17;54
17313;17770;SAINT-BRIS-DES-BOIS;CHARENTE-MARITIME;POITOU-CHARENTES;45.7690651719, -0.472533882609;17;54
17314;17770;SAINT-CESAIRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.7554033226, -0.490821600158;17;54
17315;17220;SAINT-CHRISTOPHE;CHARENTE-MARITIME;POITOU-CHARENTES;46.1399234323, -0.948048348977;17;54
17316;17520;SAINT-CIERS-CHAMPAGNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.448387711, -0.302733350511;17;54
17317;17240;SAINT-CIERS-DU-TAILLON;CHARENTE-MARITIME;POITOU-CHARENTES;45.4314531462, -0.633076943744;17;54
17318;17590;SAINT-CLEMENT-DES-BALEINES;CHARENTE-MARITIME;POITOU-CHARENTES;46.2363966414, -1.53823691013;17;54
17319;17210;SAINTE-COLOMBE;CHARENTE-MARITIME;POITOU-CHARENTES;45.281890465, -0.273965618336;17;54
17320;17430;SAINT-COUTANT-LE-GRAND;CHARENTE-MARITIME;POITOU-CHARENTES;45.9480944751, -0.787759581608;17;54
17321;17380;SAINT-CREPIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.9970417081, -0.740341875161;17;54
17322;17170;SAINT-CYR-DU-DORET;CHARENTE-MARITIME;POITOU-CHARENTES;46.2689963967, -0.827114338607;17;54
17323;17650;SAINT-DENIS-D'OLERON;CHARENTE-MARITIME;POITOU-CHARENTES;46.0234747885, -1.38577964477;17;54
17324;17150;SAINT-DIZANT-DU-BOIS;CHARENTE-MARITIME;POITOU-CHARENTES;45.4008726045, -0.570073818509;17;54
17325;17240;SAINT-DIZANT-DU-GUA;CHARENTE-MARITIME;POITOU-CHARENTES;45.4259413548, -0.710571856304;17;54
17326;17520;SAINT-EUGENE;CHARENTE-MARITIME;POITOU-CHARENTES;45.498090644, -0.274132847243;17;54
17327;17330;SAINT-FELIX;CHARENTE-MARITIME;POITOU-CHARENTES;46.0937313231, -0.603804881739;17;54
17328;17240;SAINT-FORT-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.461784663, -0.722254131989;17;54
17329;17780;SAINT-FROULT;CHARENTE-MARITIME;POITOU-CHARENTES;45.9134705375, -1.06195684494;17;54
17330;17250;SAINTE-GEMME;CHARENTE-MARITIME;POITOU-CHARENTES;45.7749267656, -0.892730905107;17;54
17331;17240;SAINT-GENIS-DE-SAINTONGE;CHARENTE-MARITIME;POITOU-CHARENTES;45.4802811029, -0.569721710177;17;54
17332;17240;SAINT-GEORGES-ANTIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.4918057493, -0.482750821829;17;54
17333;17110;SAINT-GEORGES-DE-DIDONNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.6036278448, -0.980098297165;17;54
17334;17470;SAINT-GEORGES-DE-LONGUEPIERRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0423797576, -0.396872256026;17;54
17335;17150;SAINT-GEORGES-DES-AGOUTS;CHARENTE-MARITIME;POITOU-CHARENTES;45.3755482053, -0.650474546219;17;54
17336;17810;SAINT-GEORGES-DES-COTEAUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.7703624625, -0.701151604065;17;54
17337;17190;SAINT-GEORGES-D'OLERON;CHARENTE-MARITIME;POITOU-CHARENTES;45.9762465553, -1.32432969206;17;54
17338;17700;SAINT-GEORGES-DU-BOIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.1500553419, -0.739061354783;17;54
17339;17500;SAINT-GERMAIN-DE-LUSIGNAN;CHARENTE-MARITIME;POITOU-CHARENTES;45.4642351151, -0.44363159116;17;54
17340;17700;SAINT-GERMAIN-DE-MARENCENNES;CHARENTE-MARITIME;POITOU-CHARENTES;46.0675190065, -0.79880232463;17;54
17341;17500;SAINT-GERMAIN-DE-VIBRAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.4214033132, -0.327825347194;17;54
17342;17240;SAINT-GERMAIN-DU-SEUDRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.5131586137, -0.685698200166;17;54
17343;17240;SAINT-GREGOIRE-D'ARDENNES;CHARENTE-MARITIME;POITOU-CHARENTES;45.5102408927, -0.508841326499;17;54
17344;17770;SAINT-HILAIRE-DE-VILLEFRANCHE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8589827004, -0.536045938535;17;54
17345;17500;SAINT-HILAIRE-DU-BOIS;CHARENTE-MARITIME;POITOU-CHARENTES;45.4287275956, -0.488064971553;17;54
17346;17430;SAINT-HIPPOLYTE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9198703097, -0.905117939333;17;54
17347;17400;SAINT-JEAN-D'ANGELY;CHARENTE-MARITIME;POITOU-CHARENTES;45.9427172637, -0.519834100838;17;54
17348;17620;SAINT-JEAN-D'ANGLE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8311345147, -0.972275648087;17;54
17349;17170;SAINT-JEAN-DE-LIVERSAY;CHARENTE-MARITIME;POITOU-CHARENTES;46.2797585875, -0.882374660253;17;54
17350;17400;SAINT-JULIEN-DE-L'ESCAP;CHARENTE-MARITIME;POITOU-CHARENTES;45.9286301344, -0.485268545942;17;54
17351;17320;SAINT-JUST-LUZAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.7944979756, -1.0542452381;17;54
17352;17380;SAINT-LAURENT-DE-LA-BARRIERE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0319184838, -0.706348356697;17;54
17353;17450;SAINT-LAURENT-DE-LA-PREE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9878727507, -1.02745670693;17;54
17354;17800;SAINT-LEGER;CHARENTE-MARITIME;POITOU-CHARENTES;45.6164955032, -0.569645544567;17;54
17355;17520;SAINTE-LHEURINE;CHARENTE-MARITIME;POITOU-CHARENTES;45.5224276512, -0.356868114482;17;54
17356;17380;SAINT-LOUP;CHARENTE-MARITIME;POITOU-CHARENTES;45.9997627208, -0.647620851494;17;54
17357;17520;SAINT-MAIGRIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.4152024373, -0.278686157018;17;54
17358;17470;SAINT-MANDE-SUR-BREDOIRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0372800682, -0.27822687633;17;54
17359;17700;SAINT-MARD;CHARENTE-MARITIME;POITOU-CHARENTES;46.0930729273, -0.695778851;17;54
17360;17740;SAINTE-MARIE-DE-RE;CHARENTE-MARITIME;POITOU-CHARENTES;46.1560367496, -1.32154377304;17;54
17361;17330;SAINT-MARTIAL;CHARENTE-MARITIME;POITOU-CHARENTES;46.0456994785, -0.456838157243;17;54
17362;17150;SAINT-MARTIAL-DE-MIRAMBEAU;CHARENTE-MARITIME;POITOU-CHARENTES;45.3780654315, -0.594952157057;17;54
17363;17500;SAINT-MARTIAL-DE-VITATERNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.4626102999, -0.430235388703;17;54
17364;17520;SAINT-MARTIAL-SUR-NE;CHARENTE-MARITIME;POITOU-CHARENTES;45.5781186105, -0.370718965842;17;54
17365;17270;SAINT-MARTIN-D'ARY;CHARENTE-MARITIME;POITOU-CHARENTES;45.2182774762, -0.20120779956;17;54
17366;17360;SAINT-MARTIN-DE-COUX;CHARENTE-MARITIME;POITOU-CHARENTES;45.1455143902, -0.11038952138;17;54
17367;17400;SAINT-MARTIN-DE-JUILLERS;CHARENTE-MARITIME;POITOU-CHARENTES;45.9389657843, -0.344541979564;17;54
17369;17410;SAINT-MARTIN-DE-RE;CHARENTE-MARITIME;POITOU-CHARENTES;46.1990908569, -1.36683779933;17;54
17371;17500;SAINT-MAURICE-DE-TAVERNOLE;CHARENTE-MARITIME;POITOU-CHARENTES;45.4834294949, -0.400908784367;17;54
17372;17500;SAINT-MEDARD;CHARENTE-MARITIME;POITOU-CHARENTES;45.4003157593, -0.353646613509;17;54
17373;17220;SAINT-MEDARD-D'AUNIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.1592023268, -0.967137851085;17;54
17374;17770;SAINTE-MEME;CHARENTE-MARITIME;POITOU-CHARENTES;45.8798297244, -0.456697276737;17;54
17375;17780;SAINT-NAZAIRE-SUR-CHARENTE;CHARENTE-MARITIME;POITOU-CHARENTES;45.943056045, -1.0281857286;17;54
17376;17230;SAINT-OUEN-D'AUNIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.2295901157, -1.03191615683;17;54
17377;17490;SAINT-OUEN;CHARENTE-MARITIME;POITOU-CHARENTES;45.8643049345, -0.170063984534;17;54
17378;17210;SAINT-PALAIS-DE-NEGRIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.2745437517, -0.201995089844;17;54
17379;17800;SAINT-PALAIS-DE-PHIOLIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.5151577125, -0.591464489682;17;54
17380;17420;SAINT-PALAIS-SUR-MER;CHARENTE-MARITIME;POITOU-CHARENTES;45.6579754062, -1.10115118709;17;54
17381;17400;SAINT-PARDOULT;CHARENTE-MARITIME;POITOU-CHARENTES;46.0057367763, -0.455137574227;17;54
17382;17700;SAINT-PIERRE-D'AMILLY;CHARENTE-MARITIME;POITOU-CHARENTES;46.1753767073, -0.698370030473;17;54
17383;17400;SAINT-PIERRE-DE-JUILLERS;CHARENTE-MARITIME;POITOU-CHARENTES;45.9459752445, -0.384995955573;17;54
17384;17330;SAINT-PIERRE-DE-L'ISLE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0285452845, -0.444536284605;17;54
17385;17310;SAINT-PIERRE-D'OLERON;CHARENTE-MARITIME;POITOU-CHARENTES;45.9396931461, -1.30530935595;17;54
17386;17270;SAINT-PIERRE-DU-PALAIS;CHARENTE-MARITIME;POITOU-CHARENTES;45.1589862484, -0.150996652179;17;54
17387;17250;SAINT-PORCHAIRE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8230381488, -0.774633081138;17;54
17388;17800;SAINT-QUANTIN-DE-RANCANNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.5349054123, -0.596758868836;17;54
17389;17250;SAINTE-RADEGONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8492187707, -0.872725907585;17;54
17390;17240;SAINTE-RAMEE;CHARENTE-MARITIME;POITOU-CHARENTES;45.419274916, -0.664112168706;17;54
17391;17220;SAINT-ROGATIEN;CHARENTE-MARITIME;POITOU-CHARENTES;46.1454739, -1.06187828787;17;54
17392;17240;SAINT-ROMAIN-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.450445089, -0.76304021283;17;54
17393;17600;SAINT-ROMAIN-DE-BENET;CHARENTE-MARITIME;POITOU-CHARENTES;45.6918302258, -0.85616928455;17;54
17394;17700;SAINT-SATURNIN-DU-BOIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.1401428747, -0.665133364912;17;54
17395;17610;SAINT-SAUVANT;CHARENTE-MARITIME;POITOU-CHARENTES;45.7324197214, -0.497484915481;17;54
17396;17540;SAINT-SAUVEUR-D'AUNIS;CHARENTE-MARITIME;POITOU-CHARENTES;46.2102668971, -0.891705417189;17;54
17397;17350;SAINT-SAVINIEN;CHARENTE-MARITIME;POITOU-CHARENTES;45.8862799418, -0.677457125043;17;54
17398;17800;SAINT-SEURIN-DE-PALENNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.6222077247, -0.513310420639;17;54
17400;17800;SAINT-SEVER-DE-SAINTONGE;CHARENTE-MARITIME;POITOU-CHARENTES;45.6909400588, -0.52078042473;17;54
17401;17330;SAINT-SEVERIN-SUR-BOUTONNE;CHARENTE-MARITIME;POITOU-CHARENTES;46.089265514, -0.428552923889;17;54
17402;17240;SAINT-SIGISMOND-DE-CLERMONT;CHARENTE-MARITIME;POITOU-CHARENTES;45.4476679047, -0.546072790481;17;54
17403;17500;SAINT-SIMON-DE-BORDES;CHARENTE-MARITIME;POITOU-CHARENTES;45.410900172, -0.452211214542;17;54
17404;17260;SAINT-SIMON-DE-PELLOUAILLE;CHARENTE-MARITIME;POITOU-CHARENTES;45.6096933438, -0.675236020671;17;54
17405;17150;SAINT-SORLIN-DE-CONAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.3565207322, -0.694899173419;17;54
17406;17600;SAINT-SORNIN;CHARENTE-MARITIME;POITOU-CHARENTES;45.770317043, -0.975040646755;17;54
17407;17220;SAINTE-SOULLE;CHARENTE-MARITIME;POITOU-CHARENTES;46.1930484901, -1.01648335022;17;54
17408;17250;SAINT-SULPICE-D'ARNOULT;CHARENTE-MARITIME;POITOU-CHARENTES;45.8161997833, -0.826983052585;17;54
17409;17200;SAINT-SULPICE-DE-ROYAN;CHARENTE-MARITIME;POITOU-CHARENTES;45.6735457263, -1.00633243777;17;54
17410;17150;SAINT-THOMAS-DE-CONAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.391750965, -0.699077246125;17;54
17411;17370;SAINT-TROJAN-LES-BAINS;CHARENTE-MARITIME;POITOU-CHARENTES;45.8319189499, -1.22713007046;17;54
17412;17100;SAINT-VAIZE;CHARENTE-MARITIME;POITOU-CHARENTES;45.8161479617, -0.621357223048;17;54
17413;17220;SAINT-VIVIEN;CHARENTE-MARITIME;POITOU-CHARENTES;46.0762768567, -1.04882454068;17;54
17414;17138;SAINT-XANDRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.2127706642, -1.09160546158;17;54
17415;17100;SAINTES;CHARENTE-MARITIME;POITOU-CHARENTES;45.7422300162, -0.649623035643;17;54
17416;17510;SALEIGNES;CHARENTE-MARITIME;POITOU-CHARENTES;46.0171498466, -0.185321832625;17;54
17417;17130;SALIGNAC-DE-MIRAMBEAU;CHARENTE-MARITIME;POITOU-CHARENTES;45.3507156869, -0.481731376286;17;54
17418;17800;SALIGNAC-SUR-CHARENTE;CHARENTE-MARITIME;POITOU-CHARENTES;45.6692835871, -0.415946816258;17;54
17420;17220;SALLES-SUR-MER;CHARENTE-MARITIME;POITOU-CHARENTES;46.1025147874, -1.05196380014;17;54
17421;17600;SAUJON;CHARENTE-MARITIME;POITOU-CHARENTES;45.6754417186, -0.936728980856;17;54
17422;17510;SEIGNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9513360986, -0.213550216959;17;54
17423;17150;SEMILLAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.4004704154, -0.591603220864;17;54
17424;17150;SEMOUSSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.3899137022, -0.624747123124;17;54
17425;17120;SEMUSSAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.5992753658, -0.915156967296;17;54
17426;17770;LE SEURE;CHARENTE-MARITIME;POITOU-CHARENTES;45.792713341, -0.355583104704;17;54
17427;17490;SIECQ;CHARENTE-MARITIME;POITOU-CHARENTES;45.839849714, -0.190558367177;17;54
17428;17160;SONNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.8306131038, -0.282090626459;17;54
17429;17780;SOUBISE;CHARENTE-MARITIME;POITOU-CHARENTES;45.9097262725, -1.00226108589;17;54
17430;17150;SOUBRAN;CHARENTE-MARITIME;POITOU-CHARENTES;45.3542631306, -0.519282663835;17;54
17431;17250;SOULIGNONNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.7800875895, -0.792759962295;17;54
17432;17130;SOUMERAS;CHARENTE-MARITIME;POITOU-CHARENTES;45.2941676327, -0.437417270599;17;54
17433;17130;SOUSMOULINS;CHARENTE-MARITIME;POITOU-CHARENTES;45.3070848749, -0.327704818651;17;54
17434;17700;SURGERES;CHARENTE-MARITIME;POITOU-CHARENTES;46.1044773827, -0.753715269757;17;54
17435;17350;TAILLANT;CHARENTE-MARITIME;POITOU-CHARENTES;45.9017839657, -0.622044572982;17;54
17436;17350;TAILLEBOURG;CHARENTE-MARITIME;POITOU-CHARENTES;45.8452927158, -0.635939473122;17;54
17437;17120;TALMONT-SUR-GIRONDE;CHARENTE-MARITIME;POITOU-CHARENTES;45.54345601, -0.901968620389;17;54
17438;17260;TANZAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.5575032026, -0.624877512569;17;54
17439;17170;TAUGON;CHARENTE-MARITIME;POITOU-CHARENTES;46.3172452775, -0.831865741628;17;54
17440;17400;TERNANT;CHARENTE-MARITIME;POITOU-CHARENTES;45.9465741862, -0.561311450959;17;54
17441;17460;TESSON;CHARENTE-MARITIME;POITOU-CHARENTES;45.6319623788, -0.656221839044;17;54
17442;17120;THAIMS;CHARENTE-MARITIME;POITOU-CHARENTES;45.6155314276, -0.791473092031;17;54
17443;17290;THAIRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.0773803387, -1.00436533555;17;54
17444;17460;THENAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.6757625165, -0.651811940995;17;54
17445;17600;THEZAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.6764768852, -0.789153508281;17;54
